from,to
755,6112
755,4518
755,2912
755,1631
755,3615
755,1473
755,4601
755,1831
755,4430
755,5045
755,4053
755,1787
755,5623
755,4458
755,613
755,3579
755,2620
755,5572
755,2619
755,881
755,2349
755,4646
755,5071
755,5565
755,4811
755,3281
755,1226
755,4237
755,2335
755,678
755,1086
755,2807
755,5668
755,363
755,1906
755,1529
755,5153
755,1447
755,3435
755,1682
755,2967
755,4022
755,181
755,1771
3404,4391
3404,4944
303,5526
303,4416
303,868
4683,5487
4405,2788
1677,5634
1677,2051
5823,5744
5823,1701
5823,3452
5823,1684
5823,4184
5823,5082
5823,1109
5823,1079
5823,4816
5823,1160
5823,1177
5823,369
5823,4511
5823,4006
5823,2302
5823,223
5823,3428
5823,1232
5823,5354
5823,978
5823,5183
5823,2379
5823,1612
5823,312
5823,1431
5823,1253
5823,1366
5823,5892
5823,4666
5823,6000
5823,2797
5823,543
5823,1952
5823,1794
5823,1538
5823,5472
5823,5075
5823,5303
5823,3570
5823,1260
5823,5414
5823,4485
5823,2512
5823,5256
5823,321
5823,3802
51,2837
51,1749
51,5370
51,3473
51,1589
51,2143
51,5421
51,2733
51,1182
51,2718
51,333
1123,2779
535,1505
535,3042
72,4287
816,3225
816,4622
816,483
816,1494
3676,220
3676,5906
1012,635
1012,5489
1012,1391
1012,4633
2256,2929
6072,4849
926,3807
1074,6122
1074,5396
1074,1816
5874,5178
6105,1801
275,1991
2640,4287
5461,2949
5461,5664
5461,4295
3828,898
3828,21
4144,898
4144,4391
4833,710
4833,888
4833,5800
4833,4379
4833,5097
4833,3365
4833,2352
4833,568
4833,3984
4578,3539
2672,3061
2672,5150
2672,6155
2672,3431
2672,574
2672,2805
2672,4571
2672,2438
2672,5611
2672,4314
2672,4225
2672,6108
2672,1704
2672,1734
2672,1025
2672,4139
2672,1401
2672,1276
2672,6117
2672,2940
2672,2851
2406,1539
993,530
3317,2238
4992,3023
4992,2229
16,196
16,968
5590,2199
5590,74
5590,364
5590,3938
5590,3831
5590,599
5590,1714
5590,4102
5590,4639
5590,1129
5590,5651
5590,933
5590,5967
5590,5558
5590,4252
5590,67
5590,2361
5590,5255
5590,525
5590,434
5590,5753
6170,1331
6170,4722
6170,938
3862,802
3862,2184
2830,4789
5965,6117
4879,5178
205,3801
205,5370
205,1173
205,568
590,2569
590,472
590,3987
5656,4750
5656,958
5656,5394
5656,2231
5656,2079
5656,3946
5656,1758
5656,5415
5656,3157
5656,3819
5656,4514
5656,3598
5656,1448
5656,292
5656,611
5656,6266
5656,3470
5656,6007
5656,1198
5656,563
5656,5720
5656,4375
5656,1249
5656,5140
5656,2045
5656,760
5656,2767
5656,1473
5656,366
5656,4632
5656,730
5656,5800
5656,4634
5656,3006
5656,884
5656,6197
5656,5729
5656,1777
5656,2677
5656,1417
5656,4119
5656,457
5656,416
5656,5879
5656,1684
5656,2932
5656,755
5656,2728
5656,3018
5656,4313
5656,5868
5656,2840
5656,517
5656,3557
5656,4572
5656,4198
5656,4216
5656,2187
5656,1554
5656,4458
5656,2183
5656,999
5656,1316
5656,2139
5656,2779
5656,1602
5656,5675
5656,2693
5656,2355
5656,1762
5656,4261
5656,2378
5656,514
5656,1893
5656,1954
5656,391
5656,1943
5656,2202
5656,5676
5656,1903
5656,1424
5656,4900
5656,2907
5656,47
5656,5983
5656,3280
5656,6086
5656,3508
5656,6062
5656,3281
5656,2298
5656,2970
5656,894
5656,1186
5656,5576
5656,157
5656,5172
5656,3031
5656,6091
5656,2367
5656,4864
5656,2185
5656,3896
5656,5359
5656,3167
5656,2810
5656,1857
5656,736
5656,2041
5656,874
5656,377
5656,3590
5656,4090
5656,1084
5656,5364
5656,6000
5656,6071
5656,3144
5656,3471
5656,3295
5656,720
5656,6158
5656,4262
5656,1906
5656,1610
5656,2315
5656,3756
5656,2465
5656,849
5656,5153
5656,6058
5656,1365
5656,5379
5656,2790
5656,4423
5656,3272
5656,3729
5656,3435
5656,5574
5656,4749
5656,5306
5656,718
5656,2700
5656,1807
5656,2516
5656,464
5656,1727
5656,3356
5656,1078
1409,806
750,1286
750,3700
750,3398
750,6185
750,129
750,6121
750,3846
750,571
750,3500
750,3864
750,3635
750,2755
750,3596
750,2870
750,2966
750,707
750,144
750,5196
750,2875
750,2509
750,3385
750,2524
750,3758
750,3171
750,5799
750,4880
750,116
750,1687
750,4247
750,4118
750,5240
750,2597
750,2849
750,1443
750,5663
2284,2804
1405,5559
1405,2
3953,437
1451,5192
1451,2788
1451,4405
1451,2821
1451,1034
699,3535
699,755
699,1132
699,4458
699,5630
699,3655
699,2590
699,1972
699,4885
699,3710
699,3705
2440,2698
6285,3999
2445,1329
2445,5991
2445,5803
2445,1744
2445,1214
2445,1870
2445,213
2445,154
2445,1566
2445,3406
2445,5592
2445,3941
1899,1627
1899,6219
1899,1067
1899,3774
1899,3006
1899,5859
1899,4882
1899,200
1899,593
1899,719
1899,4911
1899,2486
1899,4313
1899,1984
1899,1726
1899,4609
1899,2406
1899,1477
1899,31
1899,1806
1899,4560
1899,5510
1899,5215
1899,3242
1899,5943
1899,317
1899,829
1899,5930
1899,1128
1899,6239
1899,5773
1899,4428
1899,3385
1899,5475
1899,6126
1899,2332
1899,432
1899,2017
1899,6115
1899,4060
1899,5307
1899,1275
1899,1359
1899,1065
1899,1848
1899,3189
1899,3063
1899,3214
1899,2481
1899,1071
1899,2546
1899,2488
1899,1908
1899,3111
1899,3016
1899,4773
1899,5847
1899,4083
1899,4884
1899,4334
1899,6000
1899,3969
1899,4840
1899,2213
1899,972
1899,2914
1899,2254
1899,3296
1899,1120
1899,3309
1899,5226
1899,4268
1899,1176
1899,5509
1899,482
1899,285
1899,1598
1899,4282
1899,140
1899,4490
1899,1258
1899,5637
3663,2804
6162,5526
5741,3497
265,3316
997,1721
997,3853
997,5955
5914,3807
5914,5546
5914,669
5914,2285
5914,4639
5914,1656
4350,3539
2964,845
2964,4902
2964,4527
2964,1583
2964,5708
2964,4246
2964,101
2964,5165
2964,3258
2964,917
2964,3469
2964,2958
2964,4305
2964,3931
2964,1759
2964,777
2964,1354
2964,1002
2964,4419
2964,4329
2964,3834
2964,5738
2964,5235
2964,3534
2964,1916
2964,739
2964,5081
2964,5830
2964,555
2964,3643
2964,4769
2964,764
2964,4550
2964,1525
2964,4347
2964,2435
2964,3743
2964,2756
2964,6146
2964,2738
2964,5385
2964,862
2964,4167
2964,3170
2964,2920
2964,6101
2964,3882
2964,2570
2964,864
2964,668
2964,1994
2964,1282
2964,4612
2964,4112
2964,5684
2964,3922
2964,2984
5420,820
5420,466
1514,1583
1514,4428
1514,1921
1514,4436
1514,5385
1514,2913
3791,4391
3925,4512
4650,3042
4650,4021
4650,3197
4650,3785
4409,21
3328,2452
2165,2804
1875,4882
1875,3966
1875,5897
2645,1391
981,676
981,5202
981,5732
981,5076
981,5255
981,1494
981,1881
981,4181
981,1429
981,1124
981,3734
981,3364
981,5885
5312,4351
5312,4394
5312,5788
5312,3563
5312,680
5312,4482
5312,641
5312,5878
5312,1782
5312,750
5312,5168
5312,2909
5312,877
5312,3444
5312,5081
5312,651
5312,461
5312,4047
5312,2076
5312,6057
5312,3441
5312,848
5312,2094
5312,456
1623,2804
4568,749
4568,25
4568,1608
5105,5836
5105,5890
2490,676
2490,1
2490,2889
2490,32
2490,2263
2490,6044
2490,6267
2490,6006
4993,1959
4993,5666
2489,5060
2489,4328
2489,3027
1057,6010
6054,1847
6054,4191
5074,5515
5074,2452
5074,489
5074,3342
5074,5805
5074,4907
5074,225
5074,2447
5074,5870
5074,584
5074,935
5074,3803
5074,4639
5074,5967
5074,5035
5074,5994
5074,1248
5074,3953
5074,6122
5074,3825
5074,3836
5074,1418
5074,2184
5074,3933
5074,5469
5074,6016
5074,1406
5074,2348
5074,4657
5074,1028
5074,5272
5074,3510
5074,1412
2089,3539
2322,2808
2322,598
4576,5570
4576,2645
4576,4338
4576,5062
2922,5178
2758,4
2758,1723
2758,5182
2758,551
2758,5065
2758,2146
2758,5584
2758,3733
2758,2760
2758,963
2758,368
903,5532
903,2177
1817,3201
1817,103
1261,25
1083,2938
1083,1494
1083,833
1083,2959
1083,4463
1083,2890
4999,1134
4999,5055
4999,1357
3124,4789
2748,1627
2773,1517
2773,2740
2773,2996
1099,3114
1099,817
77,1432
1506,1678
1506,4957
1506,2810
5193,3473
4972,3947
4972,4385
2239,3807
2239,6284
2239,5749
2239,5469
2239,5484
2239,6014
3090,5725
3555,4197
3555,98
3555,420
3555,83
3555,4286
3555,832
3555,5263
3555,4786
2939,6048
2939,1845
2939,4909
2939,4820
5154,1266
3892,3923
3892,2804
3892,4294
3892,2761
3892,3257
6087,740
6087,1115
6087,5757
6087,4403
6087,1501
6087,2922
6087,1062
6087,5098
743,1297
3307,710
2820,927
2820,654
5246,1062
4695,4424
4695,2930
4695,1494
4695,1224
4695,5469
4695,4413
411,5656
2709,4213
2709,466
3072,4437
3072,4886
3072,1438
4841,2598
4841,296
4841,1626
4841,1801
4841,3541
4841,1183
4841,681
4841,3163
4841,3465
4841,2941
4841,238
4841,1558
4841,274
4841,4279
4841,5890
4841,3675
4841,1661
4841,1004
4841,2362
4841,1760
4841,791
4841,5369
4841,5714
4841,385
4841,6008
4841,1016
4841,6255
4841,1294
4841,1236
4841,3610
4841,5098
4841,549
4841,2541
4841,6023
4559,5915
4559,2556
4559,1879
4559,1756
4559,4942
4559,5435
4559,2703
1753,4554
1753,2012
1753,2011
4178,3539
4178,25
4178,5785
226,4287
156,4297
156,3113
156,5117
895,5817
5613,32
5613,1276
5746,146
4404,3609
5563,4037
5563,466
1196,3503
1196,5452
1196,3732
1196,271
1196,4679
1196,2029
1196,1448
1196,2431
1196,4382
1196,3159
1196,3348
1196,2280
1196,5720
1196,4388
1196,3934
1196,1268
1196,2312
1196,5271
1196,3186
1196,1621
1196,3731
1196,3285
1196,503
1196,1031
1196,5729
1196,3380
1196,6051
1196,4603
1196,1041
1196,5697
1196,1068
1196,5747
1196,3155
1196,2927
1196,506
1196,1746
1196,3001
1196,1386
1196,2033
1196,1536
1196,3962
1196,1434
1196,3143
1196,4128
1196,3811
1196,3659
1196,3920
1196,5004
1196,2785
1196,824
1196,1769
1196,3042
1196,2631
1196,2222
1196,5594
1196,4074
1196,2104
1196,4441
1196,615
1196,2450
1196,1820
1196,2706
1196,4303
1196,3606
1196,1410
1196,3251
1196,5289
1196,2510
1196,3650
1196,4366
1196,1336
1196,341
1196,1143
1196,621
1196,1788
1196,3813
1196,3552
1196,805
1196,4566
1196,3567
1196,3405
1196,3395
1196,4644
1196,3062
1196,34
1196,1073
1196,5758
1196,4834
1196,1969
3129,3909
2617,6067
2617,6010
2617,2049
2910,6148
5893,3464
5893,5051
570,5384
570,2836
570,1415
570,4201
570,1296
570,2037
570,3968
570,3278
3571,2802
3571,4961
3571,4127
5531,3616
2057,5526
2307,4213
2307,3464
2307,3779
2307,674
2198,5526
2198,2040
4894,414
4894,4826
4894,2083
4894,1554
4894,3174
4894,3033
4894,1868
4894,443
4894,4486
4894,5039
4894,1140
4894,4880
4894,2745
4894,2987
4894,2331
4894,4143
4894,6000
4894,4470
4894,234
4894,4577
4894,5432
4894,3151
4894,3211
4894,4335
4894,2267
4894,5211
4093,4384
5596,5664
5596,4213
5596,2102
1862,5110
2638,1801
2638,2452
1204,4155
1204,4275
1204,307
1204,4252
1204,1429
499,5419
4554,5448
4554,53
4554,5189
4554,221
4554,768
4554,3817
4554,6055
4554,3759
4554,5301
4554,3949
1561,2173
1561,4800
1225,2115
1225,4152
1134,4213
1230,3301
773,3327
5588,1327
5456,4137
1881,2583
5207,3218
4605,5149
3091,4391
3284,3781
2623,4297
2623,957
2623,1162
2623,3637
2623,424
5142,1627
5142,1549
5142,1471
5142,5527
5142,6030
5142,909
5142,1778
5142,5739
5142,4010
5142,2249
5142,2336
5142,5039
5142,5235
5142,723
5142,6272
5142,1267
5142,3058
5142,309
5142,781
5142,1542
5142,3806
5142,2386
5142,6226
5142,1925
5142,1821
5142,2776
5142,1215
5142,3900
5142,395
5142,4354
5142,3628
5142,5769
5142,5122
5142,509
5142,3325
5142,365
5142,4473
5142,4753
5142,1745
5142,3164
5142,4429
3689,5532
1018,5608
1018,4391
1018,6010
1018,1795
1018,2321
1018,2605
1018,6125
1018,3769
1018,4068
1018,3345
1018,5042
1018,4645
1018,1736
1018,4888
1018,5181
1441,3986
1441,3667
1441,2454
1441,5568
1441,2578
1441,1296
1441,1203
1441,3266
1441,73
1441,580
1441,4734
1441,5164
1441,1207
1441,2784
1441,1688
1441,3585
1441,1336
1441,4629
2417,4391
4181,5515
4181,170
4181,2611
4181,5363
4181,3653
4181,3784
4181,3020
4181,6224
4181,1891
4181,3079
4181,3368
4181,1629
4181,5611
4181,6222
4181,2742
4181,654
4181,5906
4181,2572
4181,4995
4181,4898
4181,5440
4181,3892
4181,4966
4181,1147
4181,609
4181,3247
1330,5730
4725,22
5710,5768
5710,5114
5710,3521
5710,5805
5710,712
5710,23
5710,3175
5710,5890
5710,2648
5710,6277
5710,3213
5710,5614
5710,3889
5710,1378
5710,3909
5710,3014
5710,2574
5710,3086
5710,2761
5710,6118
4678,2455
4678,4380
1076,5532
1076,1658
5096,283
5096,5128
5096,3923
5096,3982
5096,3502
5096,5511
5096,1335
5096,5646
2990,1236
4549,4391
5529,22
5309,1375
3463,2156
3463,2804
22,381
22,4848
22,5083
22,1455
22,1805
22,124
22,1813
22,1190
22,3558
22,5331
22,5948
22,2735
22,6089
22,4831
22,6140
22,4435
22,4272
22,1056
22,1212
22,5963
22,1995
22,3576
22,3268
22,1273
22,2519
22,2905
22,6173
22,4919
22,4034
22,4686
22,3437
22,3383
22,5158
22,6178
22,3481
22,2585
22,1410
22,3496
22,3561
22,2388
22,5443
22,2780
22,949
22,1689
22,3698
22,2056
22,152
22,907
1326,5051
1326,3835
1326,466
5055,3464
1311,4659
1311,3763
1311,2850
1311,3253
1311,2804
1311,6122
1311,579
1311,6117
1311,5821
1311,5272
3903,4391
3903,3508
135,6132
4859,4090
3335,2263
4228,3416
4986,1296
1308,3957
1308,899
1308,3942
1308,6037
1308,5865
1308,5392
1308,3683
1308,1388
1308,1653
1308,5048
1308,2329
1308,5023
1308,2835
1308,1789
1308,1287
1308,346
1308,1874
1308,3473
1308,2539
1308,1604
1308,3646
1308,5605
1308,4552
1308,2168
1308,3507
50,4287
974,898
974,3020
974,4513
3775,1627
3775,5010
4837,4538
4837,4448
4837,2722
4248,3807
2081,2995
2081,2999
2081,4591
2081,4556
2081,4723
37,279
6247,6138
6247,2950
6247,804
6247,4361
1783,5050
1783,4334
6205,1627
6205,5526
2343,4928
3191,32
3191,255
3191,6256
2625,2286
4655,1164
1429,1353
4089,758
3168,4287
4996,1055
4996,4668
4996,3215
4996,5635
4996,4609
4996,5441
4996,4033
4996,2349
4996,1105
4996,1916
4996,2221
4996,2902
4996,1504
4996,6000
4996,2892
4996,5249
4996,3651
4996,2163
2193,4287
3029,4185
3029,1313
3029,1708
3029,1393
1999,253
1776,5794
1776,3909
541,126
541,5171
4032,5964
4032,5102
4032,1420
4032,1712
4032,520
4032,498
4032,5340
4032,3850
4032,4192
4032,4599
4032,2305
4032,914
4032,3162
4032,2459
4032,1896
4032,4878
4032,1902
4032,2565
4032,2110
4032,4045
4032,4398
4032,3611
4032,5528
4032,5832
4032,3838
4032,6206
4032,2147
4032,3076
4032,3789
4032,4653
4032,840
4032,4298
4032,5561
4032,3011
4032,5447
4032,3110
4032,1843
4032,4073
4032,697
4032,5025
4032,1014
4032,5810
4032,1750
4032,120
4032,1462
4032,1045
4032,2289
4032,5825
4032,280
4032,6191
4032,5499
4032,4623
4032,2896
4032,6033
4032,1044
4032,1957
4032,6232
4032,4258
4032,5336
4032,4079
4032,905
4032,4569
4032,846
4032,5194
4032,855
4032,5674
4032,4658
4032,367
4032,4981
4032,1624
4032,3142
4032,3865
4032,5398
4032,1102
4032,1444
4032,2086
4032,4097
4032,1907
4032,1955
4032,4325
4032,2856
4032,1947
4032,3991
4032,5958
4032,2923
4032,3798
4032,5736
4032,1937
4032,4696
4032,900
4032,5780
4032,1159
4032,3754
4032,2498
4032,4702
4032,2376
4032,1122
4032,5156
4032,886
4032,380
4032,468
4032,4590
4032,4732
4032,3265
4032,1685
4032,1372
4032,6212
4032,4492
4032,565
4032,4558
4032,6280
4032,2358
4032,3959
4032,4671
4032,1537
4032,1844
4032,5583
4032,1780
4032,135
4032,5439
4032,4861
4032,1730
4032,3614
4032,4636
4032,4072
4032,2096
4032,2772
4032,4520
4032,2230
4032,4544
4032,2713
4032,3237
4032,4677
4032,3070
4032,3532
4032,835
4032,1872
4032,5863
4032,4481
4032,3633
4032,4814
4032,1419
4032,241
4032,2145
4032,3873
4032,4573
4032,1168
4032,2354
4032,2641
4032,4113
4032,1256
4032,5431
4032,5996
4032,2225
4032,1639
4032,625
4032,4914
4032,941
4032,1552
4032,326
4032,1097
4032,5449
4032,2880
4032,1521
4032,1886
4032,5624
4032,4922
4032,6104
4032,583
4032,6147
4032,1052
4032,1511
4032,630
4032,4004
4032,1479
4032,1856
4032,1941
4032,3617
4032,3685
4032,2297
4032,2308
4032,5247
4032,4979
4032,3121
4032,5849
4032,3387
4032,2076
4032,6176
4032,5343
4032,155
4032,2893
4032,2372
4032,6286
4032,4726
4032,4381
4032,562
4032,4309
4032,5609
4032,5649
4032,955
4032,4714
4032,2978
4032,4431
4032,4970
4032,1220
4032,5197
4032,2588
4032,3034
4032,1439
4032,1305
4032,655
4032,6169
4032,1752
4032,2478
4032,5678
4032,2246
4032,932
4032,3305
4032,5412
4032,2613
4032,4637
4032,6261
4032,82
4032,1075
4032,2271
4032,201
4032,6098
4032,4359
4032,4504
4032,1948
4032,1397
4032,4505
4032,4158
4032,4341
4032,5827
4032,972
4032,5660
4032,4842
4032,5712
4032,1026
4032,18
4032,2311
4032,5949
4032,1836
4032,3918
4032,1492
4032,4989
4032,6193
4032,2428
4032,5133
4032,5682
4032,2338
4032,5783
4032,3940
4032,4570
4032,476
4032,5631
4032,1515
4032,1312
4032,4024
4032,3093
4032,3442
4032,1017
4032,168
4032,1437
4032,1611
4032,5700
4032,2582
4032,486
4032,504
4032,5699
4032,3261
4032,5506
4032,4456
4032,3485
4032,5945
4032,2531
4032,1101
4032,2901
4032,3024
4032,5329
4032,1754
4032,2396
4032,1069
4032,5465
4032,1710
4032,4551
4032,336
4032,2656
4032,3587
4032,3588
4032,847
4032,995
4032,872
4032,2521
4032,3730
4032,2710
4032,1009
4032,1010
4032,3804
4032,2476
4032,4913
4032,2470
4032,4478
4032,3432
4032,6163
4032,106
4032,1976
4032,1080
4032,4104
4032,3870
4032,3673
4032,4771
4032,5209
4032,3872
4032,185
4032,2705
4032,2704
4032,1829
4032,2084
4032,5361
4032,5362
4032,4660
4032,5929
4032,5928
4032,4219
4032,3696
4032,2171
4032,5476
4032,1557
4032,254
4032,3226
4032,2344
4032,2001
4032,3446
4032,821
4032,4567
4032,2105
4032,1698
4032,6136
4032,4070
4032,202
4032,3153
4032,1643
4032,3888
4032,5552
4032,5148
4032,796
4032,5763
4032,2258
4032,1854
4032,4781
4032,2197
4032,4669
4032,2549
4032,438
4032,2194
4032,5503
2318,3087
4420,4185
4420,3641
4420,4155
4420,2034
4420,161
4420,5177
4420,4312
4420,1494
2524,3279
1883,4287
1883,5242
5086,1297
6256,2960
327,4639
537,4954
537,52
537,1201
537,3019
537,5866
537,6262
537,6159
1145,3914
2294,1180
3363,710
3363,1067
3363,68
3363,557
3363,1039
3363,5667
3363,6083
3363,2693
3363,4497
3363,4012
3363,4329
3363,552
3363,1381
3363,207
3363,4203
3363,4711
3363,2902
3363,5641
3363,5160
3363,2639
3363,4011
3363,1250
3363,3519
3363,6233
3363,3037
3363,5920
3790,1798
3790,5085
3790,4296
3790,2591
3620,4843
3620,1342
3236,3414
3236,2819
3236,5422
3236,3963
5277,6014
5968,32
3171,3473
3747,2452
3747,1927
3747,4454
3747,911
3747,970
3747,4512
1091,4287
1910,1064
6012,1296
1648,86
1648,2725
1648,5485
1648,1882
1235,2573
4338,893
844,706
1717,3760
1717,2364
1717,5407
2166,4735
2166,3693
2166,4287
2166,14
2166,2237
2166,3188
2166,1866
2166,310
4547,4264
4547,6013
4547,5136
4547,388
4547,2914
4547,4393
116,1135
116,1343
116,85
116,628
116,5041
660,1368
660,6108
660,4639
660,1058
660,5255
660,80
660,4790
660,3909
660,3227
1700,4032
1262,4868
1262,4841
1628,4127
1628,2783
1628,3529
1628,1494
2264,755
2264,4458
2264,2807
1088,3433
1088,3848
1088,4127
1088,1800
1088,2427
1357,5257
1357,277
1357,2478
1357,2759
1357,4951
375,1040
375,5243
375,2659
6038,2804
5229,5749
4706,4032
3929,459
3929,2804
3929,568
2866,3592
4330,877
5784,2480
5784,4391
4376,4391
1913,6122
564,3539
4210,4701
5500,2534
5500,1296
6149,4411
6149,2317
6149,1546
5767,4406
912,4468
5816,4998
4542,5526
1934,1226
4797,2128
4581,4287
2495,2408
2495,233
2495,3258
2495,4425
2495,4903
2495,3400
2495,2663
2495,5022
2495,4776
2495,1784
2495,2796
2495,5881
2495,2787
2495,467
3497,1089
3497,2543
3497,428
3497,4733
3497,2034
3497,913
3497,1198
3497,2424
3497,5446
3497,4363
3497,2333
3497,1987
3497,23
3497,3203
3497,473
3497,2717
3497,4905
3497,5353
3497,5845
3497,3402
3497,54
3497,4233
3497,4965
3497,4182
3497,1740
3497,1230
3497,4958
3497,4641
3497,1719
3497,3630
3497,2398
3497,773
3497,5170
3497,4003
3497,3689
3497,2416
3497,1076
3497,1667
3497,854
3497,1429
3497,1485
3497,2492
3497,1346
3497,4408
3497,2098
3497,172
3497,1717
3497,2138
3497,1613
3497,179
3497,451
3497,5233
3497,2594
3497,4874
3497,3409
3497,1421
3497,2129
3497,5704
3497,1277
3497,400
3497,3604
3497,348
3497,2004
3497,209
3497,1983
3497,3461
3497,5391
3497,1426
3497,6066
5451,6276
1507,5598
1507,5407
2222,6110
1859,3191
5062,5564
5062,5150
5062,4378
5062,1772
5062,5463
5062,4701
2067,2077
2067,5463
5648,2569
5648,1785
5648,6117
5648,5011
1601,1368
1601,1992
1601,2112
1601,786
5787,2040
2288,2263
2288,2048
2288,4484
5396,2960
3517,6032
4315,3760
4315,5088
4315,2747
4803,1505
4803,4472
2410,1488
1272,1627
1272,1905
1272,2853
4574,3048
4574,1592
4574,5941
4574,1890
4574,5049
4574,4707
4574,284
4574,4886
4574,5155
4574,3797
4574,3526
4574,4117
4574,1998
4574,440
4574,415
4574,3184
4574,3303
4574,4356
4574,2
4574,617
4574,5971
4574,116
4574,2968
4574,2952
4574,1208
4574,6029
4574,4183
3879,3347
3879,6269
3879,5035
3879,2050
3879,5740
4582,2652
878,5225
2188,4719
2050,1703
2268,1627
2268,4487
2268,2793
2268,4904
2268,4188
2268,5514
5947,964
4613,2517
4613,5191
2674,276
2674,567
2586,5526
3677,5618
3677,3899
3677,1776
1327,8
4269,4287
4759,2771
4759,3751
4759,4087
4061,2804
658,4972
2337,2804
4562,1414
4562,5249
4562,3095
4562,3362
4562,3289
4562,3625
4562,3407
4562,3262
4562,650
5007,6010
3145,17
3013,4032
5679,2610
5679,4414
5679,1042
5679,1125
3609,5308
3609,1824
3044,1157
3044,4155
3044,873
3044,953
3044,5347
744,1627
633,908
4990,749
4990,235
2118,4212
2118,4655
2118,4761
5087,1204
2316,4391
3883,5149
3842,2804
3788,3751
3788,662
3788,5107
3788,4768
3788,1239
4013,4868
4013,5954
345,901
345,2583
345,3629
345,3106
345,3
345,595
3574,5321
3574,6230
3574,408
3574,450
3574,5788
3574,2262
3574,4466
3574,727
3574,4533
3574,5790
3574,2520
3574,553
3574,3254
3574,1211
3574,2218
3574,1223
3574,3084
3574,2474
3574,1958
209,936
5610,4901
5610,3995
5610,3350
5610,3329
5610,2576
2533,3014
4665,3842
1729,3776
713,4391
5754,6139
5754,2960
5754,452
5754,3536
5754,4618
5754,5396
36,710
36,4717
36,5144
36,4391
36,3307
36,1146
3146,2804
475,6242
4136,1304
4136,4740
4136,2232
4136,2829
4136,5021
4136,4088
4136,1064
4136,581
759,2693
3049,3385
4118,710
4118,2622
4118,2644
4118,5293
4899,2895
4899,5716
4899,189
4899,5141
4899,2804
4899,5534
4899,5884
4899,2123
4899,6195
4899,2430
4899,2890
4899,648
4899,2003
4899,526
4899,2087
449,491
449,3329
449,1646
449,902
5224,2774
5224,5494
5224,2701
3458,4833
3458,1960
114,5701
114,5967
114,5407
114,3858
114,1360
2073,449
2073,896
3805,5568
4160,4287
1737,4940
1737,2503
1737,3145
2806,4043
2806,4868
2806,5794
2806,3652
2806,1815
2806,3314
2806,5335
6102,1008
5727,4287
204,4391
5544,5308
4071,5687
4819,4032
4540,6036
4540,5804
4540,1389
4540,5417
6253,5308
4664,1607
2774,2804
2687,5526
2686,5308
5372,898
5372,4059
5372,4287
5372,1953
5372,2493
2404,1884
964,516
3766,3327
3766,2562
3766,4841
2025,6026
2025,1974
2025,3055
2025,5005
2025,889
2025,5659
2025,5388
2025,5837
2025,42
2025,45
2025,582
2025,1206
2025,6244
2025,24
2025,2463
2025,469
2025,1679
2025,1155
2025,5687
3169,3776
2390,885
6184,1158
6184,5172
803,5672
803,2485
803,742
803,622
803,4853
803,4808
803,1751
803,4974
803,88
803,423
803,4091
803,2816
803,3926
803,4574
803,686
803,6069
803,850
803,2393
5016,5596
5016,3861
741,3145
1510,3539
2849,4672
4186,6010
5846,5627
5846,3533
5846,3316
5846,4682
1484,4362
1484,452
1484,3163
1484,92
1484,2211
1484,4699
1484,2016
1484,3338
1484,2363
1484,5399
1484,2090
1484,2936
1484,2537
1484,2373
3451,3961
2114,4508
2114,359
2114,266
2114,5012
2114,1340
2114,4912
2114,1584
2114,4815
2114,5776
2114,403
2114,1814
2114,3032
2114,2563
2114,1996
2114,5332
2114,4322
2114,6268
2114,2120
2114,3422
2114,5735
2114,199
2114,3374
2114,2499
2114,2047
2114,4273
2114,5386
2114,2871
2114,4348
2114,33
2114,3511
2114,86
2114,602
2114,3393
2114,4858
2114,5297
2114,4082
2114,3589
2114,1187
2114,4227
2114,5287
2114,1640
2114,5125
2114,644
2114,2553
2114,182
2114,1659
2114,5375
2114,1634
2114,252
2114,5003
2114,2346
2114,197
2114,1880
2114,4474
2114,1503
2114,5410
2114,1647
2114,5382
2114,337
2114,6265
2114,268
2114,441
2114,4400
2114,4646
2114,3096
2114,2775
2114,1797
2114,3054
2114,2600
2114,3912
2114,1860
2114,4032
2114,153
2114,2038
2114,2792
2114,5161
2114,1593
2114,212
2114,2876
2114,5427
2114,4365
2114,1175
2114,1686
2114,3873
2114,2282
2114,145
2114,5243
2114,6131
2114,5213
2114,2812
2114,231
2114,4890
2114,1552
2114,6215
2114,4980
2114,3193
2114,2730
2114,5313
2114,3158
2114,4159
2114,2650
2114,3176
2114,569
2114,3866
2114,748
2114,6109
2114,2303
2114,5641
2114,5566
2114,2290
2114,155
2114,2915
2114,4440
2114,5973
2114,2931
2114,4147
2114,5717
2114,3771
2114,3854
2114,96
2114,194
2114,5195
2114,1835
2114,1430
2114,119
2114,2957
2114,2695
2114,887
2114,3709
2114,5378
2114,379
2114,3369
2114,756
2114,2557
2114,95
2114,5322
2114,2869
2114,4005
2114,2124
2114,4528
2114,2822
2114,5728
2114,3759
2114,879
2114,1615
2114,5540
2114,3827
2114,3132
2114,2558
2114,1416
2114,3940
2114,4041
2114,1917
2114,3544
2114,3286
2114,3290
2114,1985
2114,3624
2114,2924
2114,3622
2114,2551
2114,4024
2114,4023
2114,1192
2114,5333
2114,2560
2114,4709
2114,1370
2114,1437
2114,1300
2114,5130
2114,2013
2114,1341
2114,6281
2114,3626
